id,rulesNo,assumptionsNo,worstCase,relevantRulesNo,worstCaseRelevant,relevantPerc,instance,goal
616,82,15,194,73,176,0.91,exp_acyclic_indvary1_step3_batch_yyy09.pl,c1
617,82,15,194,73,176,0.91,exp_acyclic_indvary1_step3_batch_yyy09.pl,t2
618,62,15,154,52,134,0.87,exp_acyclic_indvary1_step3_batch_yyy10.pl,e1
619,62,15,154,55,140,0.91,exp_acyclic_indvary1_step3_batch_yyy10.pl,z1
620,62,15,154,52,134,0.87,exp_acyclic_indvary1_step3_batch_yyy10.pl,p3
621,62,15,154,52,134,0.87,exp_acyclic_indvary1_step3_batch_yyy10.pl,d1
622,62,15,154,52,134,0.87,exp_acyclic_indvary1_step3_batch_yyy10.pl,c3
623,66,15,162,49,128,0.79,exp_acyclic_indvary1_step4_batch_yyy01.pl,u1
624,66,15,162,49,128,0.79,exp_acyclic_indvary1_step4_batch_yyy01.pl,v3
625,66,15,162,49,128,0.79,exp_acyclic_indvary1_step4_batch_yyy01.pl,e2
626,66,15,162,49,128,0.79,exp_acyclic_indvary1_step4_batch_yyy01.pl,y2
627,62,15,154,43,116,0.75,exp_acyclic_indvary1_step4_batch_yyy02.pl,s3
628,62,15,154,43,116,0.75,exp_acyclic_indvary1_step4_batch_yyy02.pl,b1
629,62,15,154,43,116,0.75,exp_acyclic_indvary1_step4_batch_yyy02.pl,a3
630,62,15,154,43,116,0.75,exp_acyclic_indvary1_step4_batch_yyy02.pl,a1
631,62,15,154,45,120,0.78,exp_acyclic_indvary1_step4_batch_yyy02.pl,r3
632,62,15,154,43,116,0.75,exp_acyclic_indvary1_step4_batch_yyy02.pl,f2
633,62,15,154,43,116,0.75,exp_acyclic_indvary1_step4_batch_yyy02.pl,b3
634,79,15,188,74,178,0.95,exp_acyclic_indvary1_step4_batch_yyy03.pl,q4
635,79,15,188,74,178,0.95,exp_acyclic_indvary1_step4_batch_yyy03.pl,r2
636,79,15,188,74,178,0.95,exp_acyclic_indvary1_step4_batch_yyy03.pl,x3
637,82,15,194,64,158,0.81,exp_acyclic_indvary1_step4_batch_yyy04.pl,p2
638,82,15,194,45,120,0.62,exp_acyclic_indvary1_step4_batch_yyy04.pl,a3
639,82,15,194,53,136,0.7,exp_acyclic_indvary1_step4_batch_yyy04.pl,w3
640,82,15,194,45,120,0.62,exp_acyclic_indvary1_step4_batch_yyy04.pl,f2
641,82,15,194,45,120,0.62,exp_acyclic_indvary1_step4_batch_yyy04.pl,c2
642,82,15,194,45,120,0.62,exp_acyclic_indvary1_step4_batch_yyy04.pl,b1
643,67,15,164,29,88,0.54,exp_acyclic_indvary1_step4_batch_yyy05.pl,q4
644,67,15,164,35,100,0.61,exp_acyclic_indvary1_step4_batch_yyy05.pl,y3
645,67,15,164,29,88,0.54,exp_acyclic_indvary1_step4_batch_yyy05.pl,x1
646,67,15,164,29,88,0.54,exp_acyclic_indvary1_step4_batch_yyy05.pl,a2
647,69,15,168,38,106,0.63,exp_acyclic_indvary1_step4_batch_yyy06.pl,d2
648,69,15,168,38,106,0.63,exp_acyclic_indvary1_step4_batch_yyy06.pl,q1
649,69,15,168,38,106,0.63,exp_acyclic_indvary1_step4_batch_yyy06.pl,a1
650,76,15,182,70,170,0.93,exp_acyclic_indvary1_step4_batch_yyy07.pl,s3
651,76,15,182,70,170,0.93,exp_acyclic_indvary1_step4_batch_yyy07.pl,q4
652,76,15,182,70,170,0.93,exp_acyclic_indvary1_step4_batch_yyy07.pl,p3
653,76,15,182,70,170,0.93,exp_acyclic_indvary1_step4_batch_yyy07.pl,p1
654,76,15,182,70,170,0.93,exp_acyclic_indvary1_step4_batch_yyy07.pl,a2
655,67,15,164,54,138,0.84,exp_acyclic_indvary1_step4_batch_yyy08.pl,f1
656,67,15,164,54,138,0.84,exp_acyclic_indvary1_step4_batch_yyy08.pl,b3
657,71,15,172,45,120,0.7,exp_acyclic_indvary1_step4_batch_yyy09.pl,c3
658,71,15,172,45,120,0.7,exp_acyclic_indvary1_step4_batch_yyy09.pl,c1
659,71,15,172,45,120,0.7,exp_acyclic_indvary1_step4_batch_yyy09.pl,p2
660,71,15,172,45,120,0.7,exp_acyclic_indvary1_step4_batch_yyy09.pl,q3
661,71,15,172,45,120,0.7,exp_acyclic_indvary1_step4_batch_yyy09.pl,y2
662,71,15,172,50,130,0.76,exp_acyclic_indvary1_step4_batch_yyy09.pl,r2
663,71,15,172,45,120,0.7,exp_acyclic_indvary1_step4_batch_yyy09.pl,a1
664,71,15,172,45,120,0.7,exp_acyclic_indvary1_step4_batch_yyy09.pl,q1
665,74,15,178,69,168,0.94,exp_acyclic_indvary1_step4_batch_yyy10.pl,b2
666,74,15,178,69,168,0.94,exp_acyclic_indvary1_step4_batch_yyy10.pl,q3
667,74,15,178,69,168,0.94,exp_acyclic_indvary1_step4_batch_yyy10.pl,w2
668,74,15,178,69,168,0.94,exp_acyclic_indvary1_step4_batch_yyy10.pl,f1
669,69,15,168,42,114,0.68,exp_acyclic_indvary1_step5_batch_yyy01.pl,a2
670,69,15,168,45,120,0.71,exp_acyclic_indvary1_step5_batch_yyy01.pl,z2
671,67,15,164,46,122,0.74,exp_acyclic_indvary1_step5_batch_yyy02.pl,p4
672,67,15,164,43,116,0.71,exp_acyclic_indvary1_step5_batch_yyy02.pl,x4
673,67,15,164,39,108,0.66,exp_acyclic_indvary1_step5_batch_yyy02.pl,f2
674,67,15,164,39,108,0.66,exp_acyclic_indvary1_step5_batch_yyy02.pl,y1
675,67,15,164,43,116,0.71,exp_acyclic_indvary1_step5_batch_yyy02.pl,r1
676,68,15,166,45,120,0.72,exp_acyclic_indvary1_step5_batch_yyy03.pl,t3
677,68,15,166,41,112,0.67,exp_acyclic_indvary1_step5_batch_yyy03.pl,s4
678,68,15,166,41,112,0.67,exp_acyclic_indvary1_step5_batch_yyy03.pl,b3
679,65,15,160,28,86,0.54,exp_acyclic_indvary1_step5_batch_yyy04.pl,e1
680,65,15,160,47,124,0.78,exp_acyclic_indvary1_step5_batch_yyy04.pl,p4
681,65,15,160,28,86,0.54,exp_acyclic_indvary1_step5_batch_yyy04.pl,f1
682,65,15,160,45,120,0.75,exp_acyclic_indvary1_step5_batch_yyy04.pl,q4
683,65,15,160,28,86,0.54,exp_acyclic_indvary1_step5_batch_yyy04.pl,a3
684,65,15,160,30,90,0.56,exp_acyclic_indvary1_step5_batch_yyy04.pl,y2
685,65,15,160,28,86,0.54,exp_acyclic_indvary1_step5_batch_yyy04.pl,a1
686,73,15,176,38,106,0.6,exp_acyclic_indvary1_step5_batch_yyy05.pl,e1
687,73,15,176,38,106,0.6,exp_acyclic_indvary1_step5_batch_yyy05.pl,c1
688,73,15,176,43,116,0.66,exp_acyclic_indvary1_step5_batch_yyy05.pl,u3
689,73,15,176,38,106,0.6,exp_acyclic_indvary1_step5_batch_yyy05.pl,p4
690,71,15,172,25,80,0.47,exp_acyclic_indvary1_step5_batch_yyy06.pl,v1
691,71,15,172,27,84,0.49,exp_acyclic_indvary1_step5_batch_yyy06.pl,p2
692,71,15,172,20,70,0.41,exp_acyclic_indvary1_step5_batch_yyy06.pl,x4
693,71,15,172,24,78,0.45,exp_acyclic_indvary1_step5_batch_yyy06.pl,s3
694,71,15,172,32,94,0.55,exp_acyclic_indvary1_step5_batch_yyy06.pl,r4
695,68,15,166,33,96,0.58,exp_acyclic_indvary1_step5_batch_yyy07.pl,b2
696,68,15,166,33,96,0.58,exp_acyclic_indvary1_step5_batch_yyy07.pl,p4
697,68,15,166,33,96,0.58,exp_acyclic_indvary1_step5_batch_yyy07.pl,b1
698,68,15,166,40,110,0.66,exp_acyclic_indvary1_step5_batch_yyy07.pl,s1
699,68,15,166,36,102,0.61,exp_acyclic_indvary1_step5_batch_yyy07.pl,p1
700,68,15,166,42,114,0.69,exp_acyclic_indvary1_step5_batch_yyy07.pl,w1
701,63,15,156,34,98,0.63,exp_acyclic_indvary1_step5_batch_yyy08.pl,x1
702,69,15,168,28,86,0.51,exp_acyclic_indvary1_step5_batch_yyy09.pl,b2
703,69,15,168,28,86,0.51,exp_acyclic_indvary1_step5_batch_yyy09.pl,w1
704,69,15,168,28,86,0.51,exp_acyclic_indvary1_step5_batch_yyy09.pl,c1
705,69,15,168,28,86,0.51,exp_acyclic_indvary1_step5_batch_yyy09.pl,d2
706,69,15,168,28,86,0.51,exp_acyclic_indvary1_step5_batch_yyy09.pl,y2
707,76,15,182,55,140,0.77,exp_acyclic_indvary1_step5_batch_yyy10.pl,b3
708,76,15,182,55,140,0.77,exp_acyclic_indvary1_step5_batch_yyy10.pl,u4
709,76,15,182,68,166,0.91,exp_acyclic_indvary1_step5_batch_yyy10.pl,y1
710,76,15,182,55,140,0.77,exp_acyclic_indvary1_step5_batch_yyy10.pl,a3
711,76,15,182,55,140,0.77,exp_acyclic_indvary1_step5_batch_yyy10.pl,t1
712,67,15,164,22,74,0.45,exp_acyclic_indvary1_step6_batch_yyy01.pl,f1
713,67,15,164,26,82,0.5,exp_acyclic_indvary1_step6_batch_yyy01.pl,x4
714,71,15,172,22,74,0.43,exp_acyclic_indvary1_step6_batch_yyy02.pl,v5
715,71,15,172,16,62,0.36,exp_acyclic_indvary1_step6_batch_yyy02.pl,b1
716,71,15,172,16,62,0.36,exp_acyclic_indvary1_step6_batch_yyy02.pl,f2
717,67,15,164,29,88,0.54,exp_acyclic_indvary1_step6_batch_yyy03.pl,x1
718,67,15,164,27,84,0.51,exp_acyclic_indvary1_step6_batch_yyy03.pl,e2
719,80,15,190,16,62,0.33,exp_acyclic_indvary1_step6_batch_yyy04.pl,b2
720,80,15,190,16,62,0.33,exp_acyclic_indvary1_step6_batch_yyy04.pl,e1
721,80,15,190,16,62,0.33,exp_acyclic_indvary1_step6_batch_yyy04.pl,p5
722,80,15,190,16,62,0.33,exp_acyclic_indvary1_step6_batch_yyy04.pl,a3
723,80,15,190,16,62,0.33,exp_acyclic_indvary1_step6_batch_yyy04.pl,d1
724,80,15,190,33,96,0.51,exp_acyclic_indvary1_step6_batch_yyy04.pl,u2
725,72,15,174,32,94,0.54,exp_acyclic_indvary1_step6_batch_yyy05.pl,z2
726,72,15,174,18,66,0.38,exp_acyclic_indvary1_step6_batch_yyy05.pl,t4
727,81,15,192,45,120,0.62,exp_acyclic_indvary1_step6_batch_yyy06.pl,t5
728,81,15,192,45,120,0.62,exp_acyclic_indvary1_step6_batch_yyy06.pl,w2
729,81,15,192,45,120,0.62,exp_acyclic_indvary1_step6_batch_yyy06.pl,d1
730,72,15,174,19,68,0.39,exp_acyclic_indvary1_step6_batch_yyy07.pl,f1
731,72,15,174,19,68,0.39,exp_acyclic_indvary1_step6_batch_yyy07.pl,y5
732,72,15,174,19,68,0.39,exp_acyclic_indvary1_step6_batch_yyy07.pl,a2
733,72,15,174,24,78,0.45,exp_acyclic_indvary1_step6_batch_yyy07.pl,w3
734,74,15,178,10,50,0.28,exp_acyclic_indvary1_step6_batch_yyy08.pl,w5
735,74,15,178,19,68,0.38,exp_acyclic_indvary1_step6_batch_yyy08.pl,q5
736,74,15,178,14,58,0.33,exp_acyclic_indvary1_step6_batch_yyy08.pl,p3
737,74,15,178,15,60,0.34,exp_acyclic_indvary1_step6_batch_yyy08.pl,q2
738,74,15,178,10,50,0.28,exp_acyclic_indvary1_step6_batch_yyy08.pl,b3
739,74,15,178,15,60,0.34,exp_acyclic_indvary1_step6_batch_yyy08.pl,r4
740,78,15,186,59,148,0.8,exp_acyclic_indvary1_step6_batch_yyy09.pl,s4
741,78,15,186,59,148,0.8,exp_acyclic_indvary1_step6_batch_yyy09.pl,v1
742,78,15,186,62,154,0.83,exp_acyclic_indvary1_step6_batch_yyy09.pl,y1
743,78,15,186,59,148,0.8,exp_acyclic_indvary1_step6_batch_yyy09.pl,d1
744,75,15,180,37,104,0.58,exp_acyclic_indvary1_step6_batch_yyy10.pl,v5
745,75,15,180,30,90,0.5,exp_acyclic_indvary1_step6_batch_yyy10.pl,a2
746,75,15,180,35,100,0.56,exp_acyclic_indvary1_step6_batch_yyy10.pl,r4
747,68,15,166,27,84,0.51,exp_acyclic_indvary1_step7_batch_yyy01.pl,w4
748,68,15,166,20,70,0.42,exp_acyclic_indvary1_step7_batch_yyy01.pl,a2
749,68,15,166,20,70,0.42,exp_acyclic_indvary1_step7_batch_yyy01.pl,f2
750,75,15,180,28,86,0.48,exp_acyclic_indvary1_step7_batch_yyy02.pl,p1
751,76,15,182,42,114,0.63,exp_acyclic_indvary1_step7_batch_yyy03.pl,w6
752,76,15,182,42,114,0.63,exp_acyclic_indvary1_step7_batch_yyy03.pl,s6
753,76,15,182,47,124,0.68,exp_acyclic_indvary1_step7_batch_yyy03.pl,v3
754,77,15,184,3,36,0.2,exp_acyclic_indvary1_step7_batch_yyy04.pl,f1
755,77,15,184,3,36,0.2,exp_acyclic_indvary1_step7_batch_yyy04.pl,a3
756,77,15,184,24,78,0.42,exp_acyclic_indvary1_step7_batch_yyy04.pl,p6
757,79,15,188,50,130,0.69,exp_acyclic_indvary1_step7_batch_yyy05.pl,e2
758,78,15,186,31,92,0.49,exp_acyclic_indvary1_step7_batch_yyy06.pl,e1
759,78,15,186,36,102,0.55,exp_acyclic_indvary1_step7_batch_yyy06.pl,v3
760,68,15,166,15,60,0.36,exp_acyclic_indvary1_step7_batch_yyy07.pl,z4
761,69,15,168,17,64,0.38,exp_acyclic_indvary1_step7_batch_yyy08.pl,c1
762,69,15,168,17,64,0.38,exp_acyclic_indvary1_step7_batch_yyy08.pl,a3
763,69,15,168,24,78,0.46,exp_acyclic_indvary1_step7_batch_yyy08.pl,y6
764,72,15,174,42,114,0.66,exp_acyclic_indvary1_step7_batch_yyy09.pl,e1
765,72,15,174,42,114,0.66,exp_acyclic_indvary1_step7_batch_yyy09.pl,a1
766,72,15,174,42,114,0.66,exp_acyclic_indvary1_step7_batch_yyy09.pl,q2
767,72,15,174,42,114,0.66,exp_acyclic_indvary1_step7_batch_yyy09.pl,a3
768,72,15,174,42,114,0.66,exp_acyclic_indvary1_step7_batch_yyy09.pl,r3
769,67,15,164,50,130,0.79,exp_acyclic_indvary1_step7_batch_yyy10.pl,c2
770,67,15,164,50,130,0.79,exp_acyclic_indvary1_step7_batch_yyy10.pl,q2
771,67,15,164,50,130,0.79,exp_acyclic_indvary1_step7_batch_yyy10.pl,y1
772,67,15,164,0,30,0.18,exp_acyclic_indvary1_step8_batch_yyy01.pl,b3
773,67,15,164,0,30,0.18,exp_acyclic_indvary1_step8_batch_yyy01.pl,a2
774,67,15,164,4,38,0.23,exp_acyclic_indvary1_step8_batch_yyy01.pl,z1
775,67,15,164,0,30,0.18,exp_acyclic_indvary1_step8_batch_yyy01.pl,d1
776,64,15,158,12,54,0.34,exp_acyclic_indvary1_step8_batch_yyy02.pl,t4
777,64,15,158,29,88,0.56,exp_acyclic_indvary1_step8_batch_yyy02.pl,z5
778,64,15,158,14,58,0.37,exp_acyclic_indvary1_step8_batch_yyy02.pl,s2
779,64,15,158,15,60,0.38,exp_acyclic_indvary1_step8_batch_yyy02.pl,v4
780,64,15,158,12,54,0.34,exp_acyclic_indvary1_step8_batch_yyy02.pl,f2
781,66,15,162,21,72,0.44,exp_acyclic_indvary1_step8_batch_yyy03.pl,w1
782,66,15,162,23,76,0.47,exp_acyclic_indvary1_step8_batch_yyy03.pl,u3
783,66,15,162,21,72,0.44,exp_acyclic_indvary1_step8_batch_yyy03.pl,f2
784,66,15,162,21,72,0.44,exp_acyclic_indvary1_step8_batch_yyy03.pl,c1
785,70,15,170,31,92,0.54,exp_acyclic_indvary1_step8_batch_yyy04.pl,f1
786,70,15,170,31,92,0.54,exp_acyclic_indvary1_step8_batch_yyy04.pl,v2
787,70,15,170,33,96,0.56,exp_acyclic_indvary1_step8_batch_yyy04.pl,q6
788,63,15,156,32,94,0.6,exp_acyclic_indvary1_step8_batch_yyy05.pl,w7
789,66,15,162,7,44,0.27,exp_acyclic_indvary1_step8_batch_yyy06.pl,c3
790,66,15,162,10,50,0.31,exp_acyclic_indvary1_step8_batch_yyy06.pl,x2
791,66,15,162,7,44,0.27,exp_acyclic_indvary1_step8_batch_yyy06.pl,d1
792,72,15,174,21,72,0.41,exp_acyclic_indvary1_step8_batch_yyy07.pl,r6
793,72,15,174,20,70,0.4,exp_acyclic_indvary1_step8_batch_yyy07.pl,s2
794,72,15,174,17,64,0.37,exp_acyclic_indvary1_step8_batch_yyy07.pl,f2
795,72,15,174,17,64,0.37,exp_acyclic_indvary1_step8_batch_yyy07.pl,c3
796,64,15,158,31,92,0.58,exp_acyclic_indvary1_step8_batch_yyy08.pl,c2
797,64,15,158,31,92,0.58,exp_acyclic_indvary1_step8_batch_yyy08.pl,r4
798,64,15,158,31,92,0.58,exp_acyclic_indvary1_step8_batch_yyy08.pl,y2
799,71,15,172,20,70,0.41,exp_acyclic_indvary1_step8_batch_yyy09.pl,e1
800,71,15,172,27,84,0.49,exp_acyclic_indvary1_step8_batch_yyy09.pl,z1
801,84,15,198,36,102,0.52,exp_acyclic_indvary1_step8_batch_yyy10.pl,t2
802,84,15,198,36,102,0.52,exp_acyclic_indvary1_step8_batch_yyy10.pl,u3
803,84,15,198,36,102,0.52,exp_acyclic_indvary1_step8_batch_yyy10.pl,a2
804,79,15,188,62,154,0.82,exp_acyclic_indvary2_step1_batch_yyy01.pl,p1
805,79,15,188,62,154,0.82,exp_acyclic_indvary2_step1_batch_yyy01.pl,t2
806,66,15,162,55,140,0.86,exp_acyclic_indvary2_step1_batch_yyy02.pl,b3
807,66,15,162,58,146,0.9,exp_acyclic_indvary2_step1_batch_yyy02.pl,u2
808,66,15,162,55,140,0.86,exp_acyclic_indvary2_step1_batch_yyy02.pl,t1
809,77,15,184,70,170,0.92,exp_acyclic_indvary2_step1_batch_yyy03.pl,f1
810,71,15,172,68,166,0.97,exp_acyclic_indvary2_step1_batch_yyy04.pl,c3
811,64,15,158,50,130,0.82,exp_acyclic_indvary2_step1_batch_yyy05.pl,v2
812,64,15,158,50,130,0.82,exp_acyclic_indvary2_step1_batch_yyy05.pl,x2
813,64,15,158,50,130,0.82,exp_acyclic_indvary2_step1_batch_yyy05.pl,a2
814,64,15,158,50,130,0.82,exp_acyclic_indvary2_step1_batch_yyy05.pl,s2
815,64,15,158,50,130,0.82,exp_acyclic_indvary2_step1_batch_yyy05.pl,b1
816,60,15,150,52,134,0.89,exp_acyclic_indvary2_step1_batch_yyy06.pl,c2
817,60,15,150,52,134,0.89,exp_acyclic_indvary2_step1_batch_yyy06.pl,t2
818,60,15,150,52,134,0.89,exp_acyclic_indvary2_step1_batch_yyy06.pl,s1
819,75,15,180,36,102,0.57,exp_acyclic_indvary2_step1_batch_yyy07.pl,e1
820,75,15,180,36,102,0.57,exp_acyclic_indvary2_step1_batch_yyy07.pl,c3
821,77,15,184,56,142,0.77,exp_acyclic_indvary2_step1_batch_yyy08.pl,w2
822,77,15,184,50,130,0.71,exp_acyclic_indvary2_step1_batch_yyy08.pl,s2
823,77,15,184,50,130,0.71,exp_acyclic_indvary2_step1_batch_yyy08.pl,b3
824,77,15,184,50,130,0.71,exp_acyclic_indvary2_step1_batch_yyy08.pl,r2
825,77,15,184,50,130,0.71,exp_acyclic_indvary2_step1_batch_yyy08.pl,a1
826,75,15,180,53,136,0.76,exp_acyclic_indvary2_step1_batch_yyy09.pl,a1
827,75,15,180,53,136,0.76,exp_acyclic_indvary2_step1_batch_yyy09.pl,u2
828,80,15,190,53,136,0.72,exp_acyclic_indvary2_step1_batch_yyy10.pl,f1
829,80,15,190,57,144,0.76,exp_acyclic_indvary2_step1_batch_yyy10.pl,x2
830,80,15,190,53,136,0.72,exp_acyclic_indvary2_step1_batch_yyy10.pl,c1
831,80,15,190,58,146,0.77,exp_acyclic_indvary2_step1_batch_yyy10.pl,z2
832,133,15,296,97,224,0.76,exp_acyclic_indvary2_step2_batch_yyy01.pl,b2
833,133,15,296,105,240,0.81,exp_acyclic_indvary2_step2_batch_yyy01.pl,r2
834,133,15,296,97,224,0.76,exp_acyclic_indvary2_step2_batch_yyy01.pl,a1
835,129,15,288,115,260,0.9,exp_acyclic_indvary2_step2_batch_yyy02.pl,v2
836,129,15,288,88,206,0.72,exp_acyclic_indvary2_step2_batch_yyy02.pl,q1
837,129,15,288,88,206,0.72,exp_acyclic_indvary2_step2_batch_yyy02.pl,f1
838,138,15,306,112,254,0.83,exp_acyclic_indvary2_step2_batch_yyy03.pl,z1
839,138,15,306,112,254,0.83,exp_acyclic_indvary2_step2_batch_yyy03.pl,r3
840,138,15,306,112,254,0.83,exp_acyclic_indvary2_step2_batch_yyy03.pl,f2
841,133,15,296,127,284,0.96,exp_acyclic_indvary2_step2_batch_yyy04.pl,b2
842,133,15,296,127,284,0.96,exp_acyclic_indvary2_step2_batch_yyy04.pl,f1
843,133,15,296,127,284,0.96,exp_acyclic_indvary2_step2_batch_yyy04.pl,c2
844,133,15,296,127,284,0.96,exp_acyclic_indvary2_step2_batch_yyy04.pl,a3
845,133,15,296,121,272,0.92,exp_acyclic_indvary2_step2_batch_yyy05.pl,f1
846,133,15,296,121,272,0.92,exp_acyclic_indvary2_step2_batch_yyy05.pl,e2
847,133,15,296,121,272,0.92,exp_acyclic_indvary2_step2_batch_yyy05.pl,b3
848,126,15,282,107,244,0.87,exp_acyclic_indvary2_step2_batch_yyy06.pl,c3
849,126,15,282,107,244,0.87,exp_acyclic_indvary2_step2_batch_yyy06.pl,w1
850,126,15,282,107,244,0.87,exp_acyclic_indvary2_step2_batch_yyy06.pl,e2
851,126,15,282,107,244,0.87,exp_acyclic_indvary2_step2_batch_yyy06.pl,r3
852,129,15,288,89,208,0.72,exp_acyclic_indvary2_step2_batch_yyy07.pl,t1
853,129,15,288,96,222,0.77,exp_acyclic_indvary2_step2_batch_yyy07.pl,r2
854,129,15,288,50,130,0.45,exp_acyclic_indvary2_step2_batch_yyy07.pl,a1
855,122,15,274,100,230,0.84,exp_acyclic_indvary2_step2_batch_yyy08.pl,u1
856,122,15,274,95,220,0.8,exp_acyclic_indvary2_step2_batch_yyy08.pl,a3
857,122,15,274,95,220,0.8,exp_acyclic_indvary2_step2_batch_yyy08.pl,z2
858,131,15,292,117,264,0.9,exp_acyclic_indvary2_step2_batch_yyy09.pl,c3
859,131,15,292,117,264,0.9,exp_acyclic_indvary2_step2_batch_yyy09.pl,f1
860,131,15,292,117,264,0.9,exp_acyclic_indvary2_step2_batch_yyy09.pl,r1
861,131,15,292,117,264,0.9,exp_acyclic_indvary2_step2_batch_yyy09.pl,q3
862,131,15,292,117,264,0.9,exp_acyclic_indvary2_step2_batch_yyy09.pl,p1
863,131,15,292,126,282,0.97,exp_acyclic_indvary2_step2_batch_yyy10.pl,e1
864,131,15,292,126,282,0.97,exp_acyclic_indvary2_step2_batch_yyy10.pl,c1
865,131,15,292,126,282,0.97,exp_acyclic_indvary2_step2_batch_yyy10.pl,a3
866,188,15,406,130,290,0.71,exp_acyclic_indvary2_step3_batch_yyy01.pl,v1
867,188,15,406,188,406,1.0,exp_acyclic_indvary2_step3_batch_yyy02.pl,e1
868,188,15,406,188,406,1.0,exp_acyclic_indvary2_step3_batch_yyy02.pl,c1
869,188,15,406,188,406,1.0,exp_acyclic_indvary2_step3_batch_yyy02.pl,u2
870,183,15,396,183,396,1.0,exp_acyclic_indvary2_step3_batch_yyy03.pl,v2
871,183,15,396,183,396,1.0,exp_acyclic_indvary2_step3_batch_yyy03.pl,v1
872,183,15,396,183,396,1.0,exp_acyclic_indvary2_step3_batch_yyy03.pl,q2
873,183,15,396,183,396,1.0,exp_acyclic_indvary2_step3_batch_yyy03.pl,c2
874,183,15,396,183,396,1.0,exp_acyclic_indvary2_step3_batch_yyy03.pl,r1
875,187,15,404,146,322,0.8,exp_acyclic_indvary2_step3_batch_yyy04.pl,p3
876,187,15,404,165,360,0.89,exp_acyclic_indvary2_step3_batch_yyy04.pl,t1
877,189,15,408,178,386,0.95,exp_acyclic_indvary2_step3_batch_yyy05.pl,b1
878,189,15,408,178,386,0.95,exp_acyclic_indvary2_step3_batch_yyy05.pl,w1
879,189,15,408,178,386,0.95,exp_acyclic_indvary2_step3_batch_yyy05.pl,b2
880,189,15,408,178,386,0.95,exp_acyclic_indvary2_step3_batch_yyy05.pl,a2
881,188,15,406,150,330,0.81,exp_acyclic_indvary2_step3_batch_yyy06.pl,w1
882,188,15,406,150,330,0.81,exp_acyclic_indvary2_step3_batch_yyy06.pl,r3
883,188,15,406,150,330,0.81,exp_acyclic_indvary2_step3_batch_yyy06.pl,q2
884,194,15,418,186,402,0.96,exp_acyclic_indvary2_step3_batch_yyy07.pl,w1
885,194,15,418,186,402,0.96,exp_acyclic_indvary2_step3_batch_yyy07.pl,q1
886,189,15,408,115,260,0.64,exp_acyclic_indvary2_step3_batch_yyy08.pl,r2
887,184,15,398,173,376,0.94,exp_acyclic_indvary2_step3_batch_yyy09.pl,b1
888,184,15,398,173,376,0.94,exp_acyclic_indvary2_step3_batch_yyy09.pl,a3
889,184,15,398,173,376,0.94,exp_acyclic_indvary2_step3_batch_yyy09.pl,a1
890,184,15,398,173,376,0.94,exp_acyclic_indvary2_step3_batch_yyy09.pl,f2
891,184,15,398,173,376,0.94,exp_acyclic_indvary2_step3_batch_yyy09.pl,v1
892,184,15,398,173,376,0.94,exp_acyclic_indvary2_step3_batch_yyy09.pl,p3
893,184,15,398,173,376,0.94,exp_acyclic_indvary2_step3_batch_yyy09.pl,c1
894,184,15,398,174,378,0.95,exp_acyclic_indvary2_step3_batch_yyy10.pl,w2
895,184,15,398,174,378,0.95,exp_acyclic_indvary2_step3_batch_yyy10.pl,p1
896,184,15,398,174,378,0.95,exp_acyclic_indvary2_step3_batch_yyy10.pl,c2
897,184,15,398,174,378,0.95,exp_acyclic_indvary2_step3_batch_yyy10.pl,d1
898,184,15,398,174,378,0.95,exp_acyclic_indvary2_step3_batch_yyy10.pl,u2
899,184,15,398,174,378,0.95,exp_acyclic_indvary2_step3_batch_yyy10.pl,t1
900,250,15,530,190,410,0.77,exp_acyclic_indvary2_step4_batch_yyy01.pl,s1
901,250,15,530,190,410,0.77,exp_acyclic_indvary2_step4_batch_yyy01.pl,d1
902,246,15,522,221,472,0.9,exp_acyclic_indvary2_step4_batch_yyy02.pl,c3
903,246,15,522,221,472,0.9,exp_acyclic_indvary2_step4_batch_yyy02.pl,r3
904,246,15,522,221,472,0.9,exp_acyclic_indvary2_step4_batch_yyy02.pl,p1
905,246,15,522,221,472,0.9,exp_acyclic_indvary2_step4_batch_yyy02.pl,a2
906,258,15,546,233,496,0.91,exp_acyclic_indvary2_step4_batch_yyy03.pl,b2
907,258,15,546,233,496,0.91,exp_acyclic_indvary2_step4_batch_yyy03.pl,c1
908,258,15,546,233,496,0.91,exp_acyclic_indvary2_step4_batch_yyy03.pl,s1
909,258,15,546,233,496,0.91,exp_acyclic_indvary2_step4_batch_yyy03.pl,q3
910,258,15,546,233,496,0.91,exp_acyclic_indvary2_step4_batch_yyy03.pl,a2
911,247,15,524,223,476,0.91,exp_acyclic_indvary2_step4_batch_yyy04.pl,v1
912,247,15,524,223,476,0.91,exp_acyclic_indvary2_step4_batch_yyy04.pl,q1
913,247,15,524,223,476,0.91,exp_acyclic_indvary2_step4_batch_yyy04.pl,w2
914,247,15,524,223,476,0.91,exp_acyclic_indvary2_step4_batch_yyy04.pl,u1
915,247,15,524,223,476,0.91,exp_acyclic_indvary2_step4_batch_yyy04.pl,a2
916,241,15,512,241,512,1.0,exp_acyclic_indvary2_step4_batch_yyy05.pl,p1
917,250,15,530,250,530,1.0,exp_acyclic_indvary2_step4_batch_yyy06.pl,b1
918,250,15,530,250,530,1.0,exp_acyclic_indvary2_step4_batch_yyy06.pl,p3
