id,instance,goal,adm_result,stb_result,is_trivial
3399,exp_acyclic_indvary3_step8_batch_yyy10.pl,w6,no,no,yes
3400,exp_acyclic_indvary3_step8_batch_yyy10.pl,f5,no,no,yes
3401,exp_cycles_depvary_step10_batch_yyy01.pl,u6,no,no,yes
3402,exp_cycles_depvary_step10_batch_yyy01.pl,b3,no,no,no
3403,exp_cycles_depvary_step10_batch_yyy01.pl,v2,no,no,yes
3404,exp_cycles_depvary_step10_batch_yyy01.pl,s5,no,no,yes
3405,exp_cycles_depvary_step10_batch_yyy01.pl,r3,no,no,yes
3406,exp_cycles_depvary_step10_batch_yyy01.pl,f2,yes,yes,no
3407,exp_cycles_depvary_step10_batch_yyy01.pl,z4,yes,yes,no
3408,exp_cycles_depvary_step10_batch_yyy01.pl,y3,yes,yes,no
3409,exp_cycles_depvary_step10_batch_yyy01.pl,c1,no,no,no
3410,exp_cycles_depvary_step10_batch_yyy01.pl,c6,no,no,no
3411,exp_cycles_depvary_step10_batch_yyy02.pl,v2,no,no,yes
3412,exp_cycles_depvary_step10_batch_yyy02.pl,d3,yes,yes,no
3413,exp_cycles_depvary_step10_batch_yyy02.pl,z4,yes,yes,no
3414,exp_cycles_depvary_step10_batch_yyy02.pl,a3,no,no,no
3415,exp_cycles_depvary_step10_batch_yyy02.pl,q1,no,no,no
3416,exp_cycles_depvary_step10_batch_yyy02.pl,u6,no,no,yes
3417,exp_cycles_depvary_step10_batch_yyy02.pl,d5,yes,yes,no
3418,exp_cycles_depvary_step10_batch_yyy02.pl,w2,yes,yes,no
3419,exp_cycles_depvary_step10_batch_yyy02.pl,v6,no,no,yes
3420,exp_cycles_depvary_step10_batch_yyy02.pl,f1,yes,yes,no
3421,exp_cycles_depvary_step10_batch_yyy03.pl,a6,no,no,no
3422,exp_cycles_depvary_step10_batch_yyy03.pl,p4,no,no,no
3423,exp_cycles_depvary_step10_batch_yyy03.pl,u1,no,no,yes
3424,exp_cycles_depvary_step10_batch_yyy03.pl,x2,yes,no,no
3425,exp_cycles_depvary_step10_batch_yyy03.pl,b5,yes,no,no
3426,exp_cycles_depvary_step10_batch_yyy03.pl,y2,yes,no,no
3427,exp_cycles_depvary_step10_batch_yyy03.pl,v4,no,no,yes
3428,exp_cycles_depvary_step10_batch_yyy03.pl,r4,no,no,yes
3429,exp_cycles_depvary_step10_batch_yyy03.pl,s7,no,no,yes
3430,exp_cycles_depvary_step10_batch_yyy03.pl,a1,yes,no,no
3431,exp_cycles_depvary_step10_batch_yyy04.pl,z1,no,no,no
3432,exp_cycles_depvary_step10_batch_yyy04.pl,r5,yes,yes,no
3433,exp_cycles_depvary_step10_batch_yyy04.pl,f3,no,no,no
3434,exp_cycles_depvary_step10_batch_yyy04.pl,u3,no,no,no
3435,exp_cycles_depvary_step10_batch_yyy04.pl,a3,yes,yes,no
3436,exp_cycles_depvary_step10_batch_yyy04.pl,r7,no,no,yes
3437,exp_cycles_depvary_step10_batch_yyy04.pl,f2,no,no,no
3438,exp_cycles_depvary_step10_batch_yyy04.pl,c1,no,no,no
3439,exp_cycles_depvary_step10_batch_yyy04.pl,t2,yes,yes,no
3440,exp_cycles_depvary_step10_batch_yyy04.pl,c6,yes,yes,no
3441,exp_cycles_depvary_step10_batch_yyy05.pl,t5,yes,no,no
3442,exp_cycles_depvary_step10_batch_yyy05.pl,b2,yes,no,no
3443,exp_cycles_depvary_step10_batch_yyy05.pl,w5,yes,no,no
3444,exp_cycles_depvary_step10_batch_yyy05.pl,s2,yes,no,no
3445,exp_cycles_depvary_step10_batch_yyy05.pl,f5,no,no,no
3446,exp_cycles_depvary_step10_batch_yyy05.pl,y3,no,no,yes
3447,exp_cycles_depvary_step10_batch_yyy05.pl,t2,no,no,yes
3448,exp_cycles_depvary_step10_batch_yyy05.pl,r1,no,no,no
3449,exp_cycles_depvary_step10_batch_yyy05.pl,r2,no,no,yes
3450,exp_cycles_depvary_step10_batch_yyy05.pl,u2,no,no,no
3451,exp_cycles_depvary_step10_batch_yyy06.pl,u5,no,no,no
3452,exp_cycles_depvary_step10_batch_yyy06.pl,z5,no,no,no
3453,exp_cycles_depvary_step10_batch_yyy06.pl,w2,no,no,no
3454,exp_cycles_depvary_step10_batch_yyy06.pl,d3,yes,no,no
3455,exp_cycles_depvary_step10_batch_yyy06.pl,u3,no,no,yes
3456,exp_cycles_depvary_step10_batch_yyy06.pl,y2,no,no,no
3457,exp_cycles_depvary_step10_batch_yyy06.pl,s7,no,no,yes
3458,exp_cycles_depvary_step10_batch_yyy06.pl,r3,yes,no,no
3459,exp_cycles_depvary_step10_batch_yyy06.pl,c2,yes,no,no
3460,exp_cycles_depvary_step10_batch_yyy06.pl,b1,no,no,no
3461,exp_cycles_depvary_step10_batch_yyy07.pl,a6,yes,no,no
3462,exp_cycles_depvary_step10_batch_yyy07.pl,e1,no,no,no
3463,exp_cycles_depvary_step10_batch_yyy07.pl,u4,yes,no,no
3464,exp_cycles_depvary_step10_batch_yyy07.pl,c6,no,no,no
3465,exp_cycles_depvary_step10_batch_yyy07.pl,r4,no,no,yes
3466,exp_cycles_depvary_step10_batch_yyy07.pl,p2,yes,no,no
3467,exp_cycles_depvary_step10_batch_yyy07.pl,s7,no,no,yes
3468,exp_cycles_depvary_step10_batch_yyy07.pl,p1,no,no,no
3469,exp_cycles_depvary_step10_batch_yyy07.pl,x4,no,no,yes
3470,exp_cycles_depvary_step10_batch_yyy07.pl,p6,no,no,yes
3471,exp_cycles_depvary_step10_batch_yyy08.pl,c4,no,no,no
3472,exp_cycles_depvary_step10_batch_yyy08.pl,v5,yes,no,no
3473,exp_cycles_depvary_step10_batch_yyy08.pl,b4,yes,no,no
3474,exp_cycles_depvary_step10_batch_yyy08.pl,x2,no,no,no
3475,exp_cycles_depvary_step10_batch_yyy08.pl,r5,no,no,no
3476,exp_cycles_depvary_step10_batch_yyy08.pl,v4,no,no,no
3477,exp_cycles_depvary_step10_batch_yyy08.pl,y1,no,no,no
3478,exp_cycles_depvary_step10_batch_yyy08.pl,q3,yes,no,no
3479,exp_cycles_depvary_step10_batch_yyy08.pl,r6,no,no,yes
3480,exp_cycles_depvary_step10_batch_yyy08.pl,e5,no,no,no
3481,exp_cycles_depvary_step10_batch_yyy09.pl,d5,yes,yes,no
3482,exp_cycles_depvary_step10_batch_yyy09.pl,z5,yes,yes,no
3483,exp_cycles_depvary_step10_batch_yyy09.pl,x7,no,no,yes
3484,exp_cycles_depvary_step10_batch_yyy09.pl,e4,yes,yes,no
3485,exp_cycles_depvary_step10_batch_yyy09.pl,v1,yes,yes,no
3486,exp_cycles_depvary_step10_batch_yyy09.pl,x5,yes,yes,no
3487,exp_cycles_depvary_step10_batch_yyy09.pl,p2,yes,yes,no
3488,exp_cycles_depvary_step10_batch_yyy09.pl,q1,no,no,yes
3489,exp_cycles_depvary_step10_batch_yyy09.pl,s4,yes,yes,no
3490,exp_cycles_depvary_step10_batch_yyy09.pl,v7,no,no,yes
3491,exp_cycles_depvary_step10_batch_yyy10.pl,w7,no,no,yes
3492,exp_cycles_depvary_step10_batch_yyy10.pl,f1,no,no,no
3493,exp_cycles_depvary_step10_batch_yyy10.pl,v5,no,no,yes
3494,exp_cycles_depvary_step10_batch_yyy10.pl,w6,no,no,yes
3495,exp_cycles_depvary_step10_batch_yyy10.pl,r1,yes,yes,no
3496,exp_cycles_depvary_step10_batch_yyy10.pl,s7,no,no,yes
3497,exp_cycles_depvary_step10_batch_yyy10.pl,d1,yes,yes,no
3498,exp_cycles_depvary_step10_batch_yyy10.pl,f2,yes,yes,no
3499,exp_cycles_depvary_step10_batch_yyy10.pl,q7,no,no,yes
3500,exp_cycles_depvary_step10_batch_yyy10.pl,y6,no,no,yes
3501,exp_cycles_depvary_step1_batch_yyy01.pl,b3,no,no,yes
3502,exp_cycles_depvary_step1_batch_yyy01.pl,e1,no,no,no
3503,exp_cycles_depvary_step1_batch_yyy01.pl,a4,no,no,yes
3504,exp_cycles_depvary_step1_batch_yyy01.pl,y3,no,no,yes
3505,exp_cycles_depvary_step1_batch_yyy01.pl,w4,no,no,yes
3506,exp_cycles_depvary_step1_batch_yyy01.pl,a3,no,no,yes
3507,exp_cycles_depvary_step1_batch_yyy01.pl,a1,no,no,no
3508,exp_cycles_depvary_step1_batch_yyy01.pl,y5,no,no,yes
3509,exp_cycles_depvary_step1_batch_yyy01.pl,x5,no,no,yes
3510,exp_cycles_depvary_step1_batch_yyy01.pl,c6,no,no,yes
3511,exp_cycles_depvary_step1_batch_yyy02.pl,d5,no,no,yes
3512,exp_cycles_depvary_step1_batch_yyy02.pl,s4,no,no,yes
3513,exp_cycles_depvary_step1_batch_yyy02.pl,e5,no,no,yes
3514,exp_cycles_depvary_step1_batch_yyy02.pl,u4,no,no,yes
3515,exp_cycles_depvary_step1_batch_yyy02.pl,t3,no,no,yes
3516,exp_cycles_depvary_step1_batch_yyy02.pl,r5,no,no,yes
3517,exp_cycles_depvary_step1_batch_yyy02.pl,f3,no,no,yes
3518,exp_cycles_depvary_step1_batch_yyy02.pl,y2,no,no,yes
3519,exp_cycles_depvary_step1_batch_yyy02.pl,z6,no,no,yes
3520,exp_cycles_depvary_step1_batch_yyy02.pl,b2,no,no,yes
3521,exp_cycles_depvary_step1_batch_yyy03.pl,c4,no,no,yes
3522,exp_cycles_depvary_step1_batch_yyy03.pl,t6,no,no,yes
3523,exp_cycles_depvary_step1_batch_yyy03.pl,z4,no,no,yes
3524,exp_cycles_depvary_step1_batch_yyy03.pl,w4,no,no,yes
3525,exp_cycles_depvary_step1_batch_yyy03.pl,u3,no,no,yes
3526,exp_cycles_depvary_step1_batch_yyy03.pl,r2,no,no,yes
3527,exp_cycles_depvary_step1_batch_yyy03.pl,v3,no,no,yes
3528,exp_cycles_depvary_step1_batch_yyy03.pl,u2,no,no,yes
3529,exp_cycles_depvary_step1_batch_yyy03.pl,p4,no,no,yes
3530,exp_cycles_depvary_step1_batch_yyy03.pl,x3,no,no,yes
3531,exp_cycles_depvary_step1_batch_yyy04.pl,w7,no,no,yes
3532,exp_cycles_depvary_step1_batch_yyy04.pl,v2,no,no,yes
3533,exp_cycles_depvary_step1_batch_yyy04.pl,u7,no,no,yes
3534,exp_cycles_depvary_step1_batch_yyy04.pl,a4,no,no,yes
3535,exp_cycles_depvary_step1_batch_yyy04.pl,z4,no,no,yes
3536,exp_cycles_depvary_step1_batch_yyy04.pl,p3,no,no,yes
3537,exp_cycles_depvary_step1_batch_yyy04.pl,v4,no,no,yes
3538,exp_cycles_depvary_step1_batch_yyy04.pl,x1,yes,yes,no
3539,exp_cycles_depvary_step1_batch_yyy04.pl,r2,no,no,yes
3540,exp_cycles_depvary_step1_batch_yyy04.pl,d1,no,no,no
3541,exp_cycles_depvary_step1_batch_yyy05.pl,u7,no,no,yes
3542,exp_cycles_depvary_step1_batch_yyy05.pl,q5,no,no,yes
3543,exp_cycles_depvary_step1_batch_yyy05.pl,b1,yes,yes,no
3544,exp_cycles_depvary_step1_batch_yyy05.pl,f5,no,no,yes
3545,exp_cycles_depvary_step1_batch_yyy05.pl,a1,yes,yes,no
3546,exp_cycles_depvary_step1_batch_yyy05.pl,d1,no,no,no
3547,exp_cycles_depvary_step1_batch_yyy05.pl,z6,no,no,yes
3548,exp_cycles_depvary_step1_batch_yyy05.pl,b2,no,no,yes
3549,exp_cycles_depvary_step1_batch_yyy05.pl,y3,no,no,yes
3550,exp_cycles_depvary_step1_batch_yyy05.pl,r5,no,no,yes
3551,exp_cycles_depvary_step1_batch_yyy06.pl,u1,no,no,yes
3552,exp_cycles_depvary_step1_batch_yyy06.pl,c2,no,no,yes
3553,exp_cycles_depvary_step1_batch_yyy06.pl,v1,no,no,no
3554,exp_cycles_depvary_step1_batch_yyy06.pl,r7,no,no,yes
3555,exp_cycles_depvary_step1_batch_yyy06.pl,p1,yes,no,no
3556,exp_cycles_depvary_step1_batch_yyy06.pl,y5,no,no,yes
3557,exp_cycles_depvary_step1_batch_yyy06.pl,s3,no,no,yes
3558,exp_cycles_depvary_step1_batch_yyy06.pl,c4,no,no,yes
3559,exp_cycles_depvary_step1_batch_yyy06.pl,a6,no,no,yes
3560,exp_cycles_depvary_step1_batch_yyy06.pl,v7,no,no,yes
3561,exp_cycles_depvary_step1_batch_yyy07.pl,w7,no,no,yes
3562,exp_cycles_depvary_step1_batch_yyy07.pl,d4,no,no,yes
3563,exp_cycles_depvary_step1_batch_yyy07.pl,w2,no,no,yes
3564,exp_cycles_depvary_step1_batch_yyy07.pl,w4,no,no,yes
3565,exp_cycles_depvary_step1_batch_yyy07.pl,t2,no,no,yes
3566,exp_cycles_depvary_step1_batch_yyy07.pl,d2,no,no,yes
3567,exp_cycles_depvary_step1_batch_yyy07.pl,y6,no,no,yes
3568,exp_cycles_depvary_step1_batch_yyy07.pl,x4,no,no,yes
3569,exp_cycles_depvary_step1_batch_yyy07.pl,s5,no,no,yes
3570,exp_cycles_depvary_step1_batch_yyy07.pl,t3,no,no,yes
3571,exp_cycles_depvary_step1_batch_yyy08.pl,c4,no,no,yes
3572,exp_cycles_depvary_step1_batch_yyy08.pl,u7,no,no,yes
3573,exp_cycles_depvary_step1_batch_yyy08.pl,t3,no,no,yes
3574,exp_cycles_depvary_step1_batch_yyy08.pl,t6,no,no,yes
3575,exp_cycles_depvary_step1_batch_yyy08.pl,w1,yes,yes,no
3576,exp_cycles_depvary_step1_batch_yyy08.pl,y5,no,no,yes
3577,exp_cycles_depvary_step1_batch_yyy08.pl,y3,no,no,yes
3578,exp_cycles_depvary_step1_batch_yyy08.pl,e4,no,no,yes
3579,exp_cycles_depvary_step1_batch_yyy08.pl,r2,no,no,yes
3580,exp_cycles_depvary_step1_batch_yyy08.pl,a1,no,no,no
3581,exp_cycles_depvary_step1_batch_yyy09.pl,y4,no,no,yes
3582,exp_cycles_depvary_step1_batch_yyy09.pl,p4,no,no,yes
3583,exp_cycles_depvary_step1_batch_yyy09.pl,v5,no,no,yes
3584,exp_cycles_depvary_step1_batch_yyy09.pl,t6,no,no,yes
3585,exp_cycles_depvary_step1_batch_yyy09.pl,q4,no,no,yes
3586,exp_cycles_depvary_step1_batch_yyy09.pl,v1,no,no,yes
3587,exp_cycles_depvary_step1_batch_yyy09.pl,f3,no,no,yes
3588,exp_cycles_depvary_step1_batch_yyy09.pl,q7,no,no,yes
3589,exp_cycles_depvary_step1_batch_yyy09.pl,r3,no,no,yes
3590,exp_cycles_depvary_step1_batch_yyy09.pl,u2,no,no,yes
3591,exp_cycles_depvary_step1_batch_yyy10.pl,u5,no,no,yes
3592,exp_cycles_depvary_step1_batch_yyy10.pl,r4,no,no,yes
3593,exp_cycles_depvary_step1_batch_yyy10.pl,a3,no,no,yes
3594,exp_cycles_depvary_step1_batch_yyy10.pl,d1,no,no,no
3595,exp_cycles_depvary_step1_batch_yyy10.pl,y6,no,no,yes
3596,exp_cycles_depvary_step1_batch_yyy10.pl,a2,no,no,yes
3597,exp_cycles_depvary_step1_batch_yyy10.pl,a6,no,no,yes
3598,exp_cycles_depvary_step1_batch_yyy10.pl,v7,no,no,yes
3599,exp_cycles_depvary_step1_batch_yyy10.pl,z5,no,no,yes
3600,exp_cycles_depvary_step1_batch_yyy10.pl,e1,no,no,no
3601,exp_cycles_depvary_step2_batch_yyy01.pl,d3,no,no,yes
3602,exp_cycles_depvary_step2_batch_yyy01.pl,t6,no,no,yes
3603,exp_cycles_depvary_step2_batch_yyy01.pl,a4,no,no,yes
3604,exp_cycles_depvary_step2_batch_yyy01.pl,b5,no,no,yes
3605,exp_cycles_depvary_step2_batch_yyy01.pl,c3,no,no,yes
3606,exp_cycles_depvary_step2_batch_yyy01.pl,t5,no,no,yes
3607,exp_cycles_depvary_step2_batch_yyy01.pl,v1,no,no,no
3608,exp_cycles_depvary_step2_batch_yyy01.pl,p3,no,no,yes
3609,exp_cycles_depvary_step2_batch_yyy01.pl,d1,no,no,no
3610,exp_cycles_depvary_step2_batch_yyy01.pl,u2,no,no,yes
3611,exp_cycles_depvary_step2_batch_yyy02.pl,u5,no,no,yes
3612,exp_cycles_depvary_step2_batch_yyy02.pl,y4,no,no,yes
3613,exp_cycles_depvary_step2_batch_yyy02.pl,p5,no,no,yes
3614,exp_cycles_depvary_step2_batch_yyy02.pl,b4,no,no,yes
3615,exp_cycles_depvary_step2_batch_yyy02.pl,x7,no,no,yes
3616,exp_cycles_depvary_step2_batch_yyy02.pl,w1,no,no,yes
3617,exp_cycles_depvary_step2_batch_yyy02.pl,r2,no,no,no
3618,exp_cycles_depvary_step2_batch_yyy02.pl,e2,no,no,yes
3619,exp_cycles_depvary_step2_batch_yyy02.pl,y6,no,no,yes
3620,exp_cycles_depvary_step2_batch_yyy02.pl,w3,no,no,yes
3621,exp_cycles_depvary_step2_batch_yyy03.pl,t4,no,no,yes
3622,exp_cycles_depvary_step2_batch_yyy03.pl,w7,no,no,yes
3623,exp_cycles_depvary_step2_batch_yyy03.pl,d4,no,no,yes
3624,exp_cycles_depvary_step2_batch_yyy03.pl,v6,no,no,yes
3625,exp_cycles_depvary_step2_batch_yyy03.pl,s2,yes,yes,no
3626,exp_cycles_depvary_step2_batch_yyy03.pl,t2,no,no,yes
3627,exp_cycles_depvary_step2_batch_yyy03.pl,s1,no,no,yes
3628,exp_cycles_depvary_step2_batch_yyy03.pl,a1,yes,yes,no
3629,exp_cycles_depvary_step2_batch_yyy03.pl,p1,yes,yes,no
3630,exp_cycles_depvary_step2_batch_yyy03.pl,p6,no,no,yes
3631,exp_cycles_depvary_step2_batch_yyy04.pl,v2,no,no,yes
3632,exp_cycles_depvary_step2_batch_yyy04.pl,t3,no,no,yes
3633,exp_cycles_depvary_step2_batch_yyy04.pl,a4,no,no,yes
3634,exp_cycles_depvary_step2_batch_yyy04.pl,c6,no,no,yes
3635,exp_cycles_depvary_step2_batch_yyy04.pl,d1,yes,yes,no
3636,exp_cycles_depvary_step2_batch_yyy04.pl,z1,no,no,no
3637,exp_cycles_depvary_step2_batch_yyy04.pl,a5,no,no,yes
3638,exp_cycles_depvary_step2_batch_yyy04.pl,q3,no,no,yes
3639,exp_cycles_depvary_step2_batch_yyy04.pl,y2,no,no,yes
3640,exp_cycles_depvary_step2_batch_yyy04.pl,x1,yes,yes,no
3641,exp_cycles_depvary_step2_batch_yyy05.pl,z1,yes,yes,no
3642,exp_cycles_depvary_step2_batch_yyy05.pl,q4,no,no,yes
3643,exp_cycles_depvary_step2_batch_yyy05.pl,v1,yes,yes,no
3644,exp_cycles_depvary_step2_batch_yyy05.pl,r4,no,no,yes
3645,exp_cycles_depvary_step2_batch_yyy05.pl,p2,no,no,yes
3646,exp_cycles_depvary_step2_batch_yyy05.pl,a3,no,no,yes
3647,exp_cycles_depvary_step2_batch_yyy05.pl,v3,no,no,yes
3648,exp_cycles_depvary_step2_batch_yyy05.pl,q1,yes,yes,no
3649,exp_cycles_depvary_step2_batch_yyy05.pl,p5,no,no,yes
3650,exp_cycles_depvary_step2_batch_yyy05.pl,d4,no,no,yes
3651,exp_cycles_depvary_step2_batch_yyy06.pl,t4,no,no,yes
3652,exp_cycles_depvary_step2_batch_yyy06.pl,z5,no,no,yes
3653,exp_cycles_depvary_step2_batch_yyy06.pl,w5,no,no,yes
3654,exp_cycles_depvary_step2_batch_yyy06.pl,x7,no,no,yes
3655,exp_cycles_depvary_step2_batch_yyy06.pl,f3,no,no,yes
3656,exp_cycles_depvary_step2_batch_yyy06.pl,d2,no,no,yes
3657,exp_cycles_depvary_step2_batch_yyy06.pl,f4,no,no,yes
3658,exp_cycles_depvary_step2_batch_yyy06.pl,p1,yes,no,no
3659,exp_cycles_depvary_step2_batch_yyy06.pl,u1,yes,no,no
3660,exp_cycles_depvary_step2_batch_yyy06.pl,r6,no,no,yes
3661,exp_cycles_depvary_step2_batch_yyy07.pl,t4,no,no,yes
3662,exp_cycles_depvary_step2_batch_yyy07.pl,v2,no,no,yes
3663,exp_cycles_depvary_step2_batch_yyy07.pl,x3,no,no,yes
3664,exp_cycles_depvary_step2_batch_yyy07.pl,y3,no,no,yes
3665,exp_cycles_depvary_step2_batch_yyy07.pl,z2,no,no,yes
3666,exp_cycles_depvary_step2_batch_yyy07.pl,r4,no,no,yes
3667,exp_cycles_depvary_step2_batch_yyy07.pl,s1,yes,yes,no
3668,exp_cycles_depvary_step2_batch_yyy07.pl,r7,no,no,yes
3669,exp_cycles_depvary_step2_batch_yyy07.pl,f4,no,no,yes
3670,exp_cycles_depvary_step2_batch_yyy07.pl,a3,no,no,yes
3671,exp_cycles_depvary_step2_batch_yyy08.pl,u6,no,no,yes
3672,exp_cycles_depvary_step2_batch_yyy08.pl,p5,no,no,yes
3673,exp_cycles_depvary_step2_batch_yyy08.pl,d3,no,no,yes
3674,exp_cycles_depvary_step2_batch_yyy08.pl,v5,no,no,yes
3675,exp_cycles_depvary_step2_batch_yyy08.pl,s5,no,no,yes
3676,exp_cycles_depvary_step2_batch_yyy08.pl,w4,no,no,yes
3677,exp_cycles_depvary_step2_batch_yyy08.pl,t7,no,no,yes
3678,exp_cycles_depvary_step2_batch_yyy08.pl,f2,no,no,yes
3679,exp_cycles_depvary_step2_batch_yyy08.pl,z4,no,no,yes
3680,exp_cycles_depvary_step2_batch_yyy08.pl,e4,no,no,yes
3681,exp_cycles_depvary_step2_batch_yyy09.pl,c4,no,no,yes
3682,exp_cycles_depvary_step2_batch_yyy09.pl,z5,no,no,yes
3683,exp_cycles_depvary_step2_batch_yyy09.pl,p7,no,no,yes
3684,exp_cycles_depvary_step2_batch_yyy09.pl,v5,no,no,yes
3685,exp_cycles_depvary_step2_batch_yyy09.pl,b4,no,no,yes
3686,exp_cycles_depvary_step2_batch_yyy09.pl,z1,yes,yes,no
3687,exp_cycles_depvary_step2_batch_yyy09.pl,u3,no,no,yes
3688,exp_cycles_depvary_step2_batch_yyy09.pl,y2,no,no,yes
3689,exp_cycles_depvary_step2_batch_yyy09.pl,v3,no,no,yes
3690,exp_cycles_depvary_step2_batch_yyy09.pl,u2,no,no,yes
3691,exp_cycles_depvary_step2_batch_yyy10.pl,t4,no,no,yes
3692,exp_cycles_depvary_step2_batch_yyy10.pl,e1,yes,yes,no
3693,exp_cycles_depvary_step2_batch_yyy10.pl,t3,no,no,yes
3694,exp_cycles_depvary_step2_batch_yyy10.pl,z1,yes,yes,no
3695,exp_cycles_depvary_step2_batch_yyy10.pl,x7,no,no,yes
3696,exp_cycles_depvary_step2_batch_yyy10.pl,x5,no,no,yes
3697,exp_cycles_depvary_step2_batch_yyy10.pl,s7,no,no,yes
3698,exp_cycles_depvary_step2_batch_yyy10.pl,p1,yes,yes,no
3699,exp_cycles_depvary_step2_batch_yyy10.pl,y1,no,no,no
3700,exp_cycles_depvary_step2_batch_yyy10.pl,s1,yes,yes,no
3701,exp_cycles_depvary_step3_batch_yyy01.pl,z5,no,no,yes
3702,exp_cycles_depvary_step3_batch_yyy01.pl,u7,no,no,yes
3703,exp_cycles_depvary_step3_batch_yyy01.pl,e4,no,no,yes
3704,exp_cycles_depvary_step3_batch_yyy01.pl,b5,no,no,yes
3705,exp_cycles_depvary_step3_batch_yyy01.pl,d2,yes,yes,no
3706,exp_cycles_depvary_step3_batch_yyy01.pl,v3,no,no,yes
3707,exp_cycles_depvary_step3_batch_yyy01.pl,y6,no,no,yes
3708,exp_cycles_depvary_step3_batch_yyy01.pl,w3,no,no,yes
3709,exp_cycles_depvary_step3_batch_yyy01.pl,u6,no,no,yes
3710,exp_cycles_depvary_step3_batch_yyy01.pl,d5,no,no,yes
3711,exp_cycles_depvary_step3_batch_yyy02.pl,z5,no,no,yes
3712,exp_cycles_depvary_step3_batch_yyy02.pl,b4,no,no,yes
3713,exp_cycles_depvary_step3_batch_yyy02.pl,c2,yes,yes,no
3714,exp_cycles_depvary_step3_batch_yyy02.pl,w6,no,no,yes
3715,exp_cycles_depvary_step3_batch_yyy02.pl,v1,no,no,no
3716,exp_cycles_depvary_step3_batch_yyy02.pl,s6,no,no,yes
3717,exp_cycles_depvary_step3_batch_yyy02.pl,r4,no,no,yes
3718,exp_cycles_depvary_step3_batch_yyy02.pl,q3,no,no,yes
3719,exp_cycles_depvary_step3_batch_yyy02.pl,u6,no,no,yes
3720,exp_cycles_depvary_step3_batch_yyy02.pl,d5,no,no,yes
3721,exp_cycles_depvary_step3_batch_yyy03.pl,z6,no,no,yes
3722,exp_cycles_depvary_step3_batch_yyy03.pl,x3,no,no,yes
3723,exp_cycles_depvary_step3_batch_yyy03.pl,e5,no,no,yes
3724,exp_cycles_depvary_step3_batch_yyy03.pl,t3,no,no,yes
3725,exp_cycles_depvary_step3_batch_yyy03.pl,c2,no,no,no
3726,exp_cycles_depvary_step3_batch_yyy03.pl,z4,no,no,yes
3727,exp_cycles_depvary_step3_batch_yyy03.pl,w1,yes,yes,no
3728,exp_cycles_depvary_step3_batch_yyy03.pl,t7,no,no,yes
3729,exp_cycles_depvary_step3_batch_yyy03.pl,y2,no,no,yes
3730,exp_cycles_depvary_step3_batch_yyy03.pl,d1,no,no,no
3731,exp_cycles_depvary_step3_batch_yyy04.pl,v6,no,no,yes
3732,exp_cycles_depvary_step3_batch_yyy04.pl,u7,no,no,yes
3733,exp_cycles_depvary_step3_batch_yyy04.pl,x7,no,no,yes
3734,exp_cycles_depvary_step3_batch_yyy04.pl,y3,no,no,yes
3735,exp_cycles_depvary_step3_batch_yyy04.pl,s1,no,no,yes
3736,exp_cycles_depvary_step3_batch_yyy04.pl,y6,no,no,yes
3737,exp_cycles_depvary_step3_batch_yyy04.pl,z1,no,no,no
3738,exp_cycles_depvary_step3_batch_yyy04.pl,t6,no,no,yes
3739,exp_cycles_depvary_step3_batch_yyy04.pl,u2,no,no,yes
3740,exp_cycles_depvary_step3_batch_yyy04.pl,q1,yes,yes,no
3741,exp_cycles_depvary_step3_batch_yyy05.pl,p5,no,no,yes
3742,exp_cycles_depvary_step3_batch_yyy05.pl,u1,yes,yes,no
3743,exp_cycles_depvary_step3_batch_yyy05.pl,c2,no,no,no
3744,exp_cycles_depvary_step3_batch_yyy05.pl,x7,no,no,yes
3745,exp_cycles_depvary_step3_batch_yyy05.pl,x2,yes,yes,no
3746,exp_cycles_depvary_step3_batch_yyy05.pl,p3,no,no,yes
3747,exp_cycles_depvary_step3_batch_yyy05.pl,z2,no,no,yes
3748,exp_cycles_depvary_step3_batch_yyy05.pl,w3,no,no,yes
3749,exp_cycles_depvary_step3_batch_yyy05.pl,y3,no,no,yes
3750,exp_cycles_depvary_step3_batch_yyy05.pl,e4,no,no,yes
3751,exp_cycles_depvary_step3_batch_yyy06.pl,s3,no,no,yes
3752,exp_cycles_depvary_step3_batch_yyy06.pl,z5,no,no,yes
3753,exp_cycles_depvary_step3_batch_yyy06.pl,p5,no,no,yes
3754,exp_cycles_depvary_step3_batch_yyy06.pl,r6,no,no,yes
3755,exp_cycles_depvary_step3_batch_yyy06.pl,w5,no,no,yes
3756,exp_cycles_depvary_step3_batch_yyy06.pl,t3,no,no,yes
3757,exp_cycles_depvary_step3_batch_yyy06.pl,t6,no,no,yes
3758,exp_cycles_depvary_step3_batch_yyy06.pl,r7,no,no,yes
3759,exp_cycles_depvary_step3_batch_yyy06.pl,d1,no,no,no
3760,exp_cycles_depvary_step3_batch_yyy06.pl,u2,no,no,no
3761,exp_cycles_depvary_step3_batch_yyy07.pl,t5,no,no,yes
3762,exp_cycles_depvary_step3_batch_yyy07.pl,y4,no,no,yes
3763,exp_cycles_depvary_step3_batch_yyy07.pl,u4,no,no,yes
3764,exp_cycles_depvary_step3_batch_yyy07.pl,a4,no,no,yes
3765,exp_cycles_depvary_step3_batch_yyy07.pl,d2,yes,yes,no
